324,1
2,904
3,435
4,320
5,196
6,128
7,113
8,104
9,75
10,41
11,35
12,40
13,27
14,29
15,14
16,18
17,14
18,11
19,11
20,15
21,5
22,11
23,6
24,7
25,4
26,7
27,2
28,4
29,4
30,5
31,5
32,3
33,4
34,8
35,2
36,3
37,6
38,5
40,2
41,4
42,2
43,2
44,2
45,1
46,1
48,2
49,3
50,1
51,1
53,2
54,3
55,1
57,2
58,1
59,1
60,1
138,1
62,1
63,3
64,1
65,2
67,1
68,1
202,1
75,2
78,2
141,1
83,1
85,1
216,1
219,1
99,2
269,1
196,1
108,1
111,1
163,1
115,1
187,1
375,1
160,1
126,1
